instance_id,repo,outcome,phase,exit_status,verdict,phase_started,observed_phase_seconds,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,error_RateLimitError,worker_finished_seconds,error_BadGatewayError,error_Timeout
django__django-14500,django/django,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
django__django-14500,django/django,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
django__django-14539,django/django,resolved,analysis,Submitted,,True,230.9704378740862,277081,13282,290363,6662,224000,20,20,0,0,30,3,19,0,20,20,0,182.45564507041126,0,0,,225.6135393017903,,
django__django-14539,django/django,resolved,implementation,Submitted,,True,287.064533195924,377522,14509,392031,4578,320256,23,23,0,0,26,2,20,0,23,23,0,240.81606467347592,0,0,,281.02484093699604,,
django__django-14539,django/django,resolved,review,Submitted,unverified,True,529.5130574037321,667217,29050,696267,16226,585984,31,30,1,0,34,4,29,0,30,30,0,380.6602729726583,55.24890574533492,4.000785749871284,,523.6939422851428,1,
django__django-14539,django/django,resolved,revision,Submitted,,True,102.20028326101601,178949,5792,184741,1965,135168,10,10,0,0,13,2,9,0,10,10,0,77.90731641976163,0,0,,96.21325963176787,,
django__django-14539,django/django,resolved,final_review,PhaseTimeout,unverified,True,9.211404976900667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7627353607676923,,
django__django-14725,django/django,resolved,analysis,Submitted,,True,298.86421427642927,450141,9163,459304,3149,384512,28,27,1,0,47,2,27,0,27,27,0,203.50763054052368,20.229175163898617,4.000643488951027,,293.531200053636,1,
django__django-14725,django/django,resolved,implementation,Submitted,,True,425.2821618625894,746408,29296,775704,17911,645888,26,26,0,0,39,3,26,0,26,26,0,353.175373676233,0,0,,419.2302625295706,,
django__django-14725,django/django,resolved,review,Submitted,unverified,True,251.73210924305022,261865,14723,276588,6233,211456,19,19,0,0,27,2,18,0,19,19,0,202.74571658857167,0,0,,245.79967620410025,,
django__django-14725,django/django,resolved,revision,Submitted,,True,175.3778372327797,243871,10851,254722,5029,197120,15,15,0,0,17,2,14,0,15,15,0,135.41447917744517,0,0,,168.9719905848615,,
django__django-14725,django/django,resolved,final_review,PhaseError,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
django__django-14771,django/django,resolved,analysis,Submitted,,True,225.5504414876923,334871,8532,343403,2829,290048,28,28,0,0,30,3,23,0,28,28,0,173.0180588713847,0,0,,219.74585802480578,,
django__django-14771,django/django,resolved,implementation,Submitted,,True,135.21756795281544,146977,6944,153921,2734,112896,12,12,0,0,14,2,12,0,12,12,0,107.05539837386459,0,0,,129.36399012198672,,
django__django-14771,django/django,resolved,review,Submitted,unverified,True,422.3306219340302,619706,22384,642090,10224,536320,32,31,1,0,39,6,30,0,31,31,0,341.6105724386871,9.731540051754564,4.000708907376975,,416.3461424559355,1,
django__django-14771,django/django,resolved,revision,Submitted,,True,107.91269117314368,184560,7388,191948,3119,139520,9,9,0,0,14,2,9,0,9,9,0,80.1903971764259,0,0,,102.00421606004238,,
django__django-14771,django/django,resolved,final_review,Submitted,unverified,True,95.45406085718423,150155,4847,155002,779,97792,7,7,0,0,10,2,7,0,7,7,0,72.73252733191475,0,0,,89.51483507687226,,
matplotlib__matplotlib-21568,matplotlib/matplotlib,unresolved,analysis,Submitted,,True,494.54242907837033,232715,10053,242768,6171,182528,42,21,21,0,30,2,21,0,21,21,0,221.6403344515711,71.57881042780355,124.01801063586026,21,487.3628345639445,,
matplotlib__matplotlib-21568,matplotlib/matplotlib,unresolved,implementation,Submitted,,True,674.8697813670151,651045,20859,671904,14901,574720,53,31,22,0,37,2,27,0,31,31,0,408.7140602385625,77.72502442495897,104.02174576511607,22,665.8561183577403,,
matplotlib__matplotlib-21568,matplotlib/matplotlib,unresolved,review,PhaseError,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-21568,matplotlib/matplotlib,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-21568,matplotlib/matplotlib,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-22719,matplotlib/matplotlib,resolved,analysis,LimitsExceeded,,True,535.7219736990519,404519,13702,418221,2853,347648,52,30,22,0,30,0,26,0,30,30,0,266.8561365911737,79.76114977011457,128.02075492078438,22,529.3228305382654,,
matplotlib__matplotlib-22719,matplotlib/matplotlib,resolved,implementation,Submitted,,True,436.707068474032,455811,12711,468522,6979,393728,37,23,14,0,23,3,21,0,23,23,0,280.9597450895235,38.668802831787616,60.01200201921165,14,429.4187953788787,,
matplotlib__matplotlib-22719,matplotlib/matplotlib,resolved,review,PhaseTimeout,unverified,True,187.2516916980967,42511,2603,45114,1011,22528,9,5,4,0,8,1,5,0,5,5,0,119.17496408615261,10.787373846862465,20.00306799588725,4,,,
matplotlib__matplotlib-22719,matplotlib/matplotlib,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-22719,matplotlib/matplotlib,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-22865,matplotlib/matplotlib,resolved,analysis,Submitted,,True,414.33847340289503,204764,10625,215389,3661,167424,28,21,7,0,26,0,20,0,21,21,0,205.92120720120147,94.10335882473737,32.00873629702255,6,404.67974247504026,1,
matplotlib__matplotlib-22865,matplotlib/matplotlib,resolved,implementation,Submitted,,True,385.53070436790586,345386,11107,356493,3782,293376,32,26,6,0,27,2,24,0,26,26,0,246.61742343753576,9.330756307113916,40.00743322633207,6,376.7320999680087,,
matplotlib__matplotlib-22865,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,259.9526066100225,232193,11275,243468,4746,181248,19,18,1,0,26,2,18,0,18,18,0,180.38205473590642,0.4701060261577368,4.0006259540095925,1,252.17653732327744,,
matplotlib__matplotlib-22865,matplotlib/matplotlib,resolved,revision,PhaseTimeout,,True,89.63501334469765,53309,1658,54967,924,31488,7,6,0,1,8,1,6,0,6,6,0,39.56649489281699,0,0,,,,
matplotlib__matplotlib-22865,matplotlib/matplotlib,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-22871,matplotlib/matplotlib,resolved,analysis,Submitted,,True,257.16979822097346,146686,8696,155382,5657,105216,22,15,7,0,19,2,12,0,15,15,0,156.62221758021042,15.475428246427327,28.005543197970837,7,250.08362509822473,,
matplotlib__matplotlib-22871,matplotlib/matplotlib,resolved,implementation,Submitted,,True,306.59416247997433,187894,7900,195794,2937,148224,23,16,7,0,19,2,16,0,16,16,0,177.03718945989385,25.856855171732605,32.005458439234644,7,299.0390218263492,,
matplotlib__matplotlib-22871,matplotlib/matplotlib,resolved,review,Submitted,request_changes,True,337.0869200131856,273351,13648,286999,8513,221696,27,21,6,0,21,2,19,0,21,21,0,216.32044517993927,22.59082639636472,28.004639693070203,6,329.64683295600116,,
matplotlib__matplotlib-22871,matplotlib/matplotlib,resolved,revision,Submitted,,True,176.57895199488848,188363,7452,195815,3978,144896,12,11,1,0,13,2,11,0,11,11,0,128.87073627393693,2.677578411065042,4.000681546982378,1,168.42755173426121,,
matplotlib__matplotlib-22871,matplotlib/matplotlib,resolved,final_review,PhaseTimeout,unverified,True,57.62204961013049,24174,798,24972,363,512,5,2,2,1,3,1,2,0,2,2,0,17.961016565095633,3.6939270845614374,8.001479659229517,2,,,
matplotlib__matplotlib-23299,matplotlib/matplotlib,unresolved,analysis,Submitted,,True,297.3025784897618,183242,7993,191235,3589,144896,24,19,5,0,27,3,17,0,19,19,0,170.66551099997014,14.374962581787258,24.00620645750314,5,287.3129042680375,,
matplotlib__matplotlib-23299,matplotlib/matplotlib,unresolved,implementation,Submitted,,True,435.83011084608734,447248,14090,461338,8731,387840,26,26,0,0,35,2,26,0,26,26,0,314.73527505015954,0,0,,426.3819115762599,,
matplotlib__matplotlib-23299,matplotlib/matplotlib,unresolved,review,Submitted,unverified,True,199.15350492764264,139459,7918,147377,3082,103936,14,14,0,0,19,2,13,0,14,14,0,136.71664854651317,0,0,,192.2959098201245,,
matplotlib__matplotlib-23299,matplotlib/matplotlib,unresolved,revision,Submitted,,True,181.80215097824112,178149,5735,183884,2087,137984,16,12,4,0,16,2,12,0,12,12,0,115.08005210803822,6.63715137494728,16.002991039305925,4,174.93445346085355,,
matplotlib__matplotlib-23299,matplotlib/matplotlib,unresolved,final_review,PhaseError,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-23314,matplotlib/matplotlib,resolved,analysis,Submitted,,True,243.5311333569698,138407,4853,143260,1291,111360,26,19,7,0,27,2,16,0,19,19,0,135.79931785771623,25.79514829069376,32.00733571220189,7,238.01077495981008,,
matplotlib__matplotlib-23314,matplotlib/matplotlib,resolved,implementation,Submitted,,True,321.60949602583423,102798,5018,107816,1116,79872,22,16,6,0,17,2,16,0,16,16,0,113.09873323189095,9.476010005921125,24.00368565088138,6,315.05369406286627,,
matplotlib__matplotlib-23314,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,250.35655907774344,78714,6361,85075,2430,49408,11,10,1,0,14,2,10,0,10,10,0,111.47529632551596,68.42744280071929,4.000721437390894,,243.99053977895528,1,
matplotlib__matplotlib-23314,matplotlib/matplotlib,resolved,revision,Submitted,,True,177.6983500821516,101299,5094,106393,1988,71936,11,10,1,0,15,2,10,0,10,10,0,104.47148173348978,8.172071861103177,4.000727985985577,1,170.00482347188517,,
matplotlib__matplotlib-23314,matplotlib/matplotlib,resolved,final_review,PhaseTimeout,unverified,True,144.859660546761,56170,2918,59088,919,34048,6,6,0,0,8,1,6,0,6,6,0,116.187246799469,0,0,,135.28462642105296,,
matplotlib__matplotlib-23412,matplotlib/matplotlib,resolved,analysis,Submitted,,True,243.4049860369414,188430,5482,193912,1481,150016,24,20,4,0,27,2,19,0,20,20,0,147.0066791670397,20.2745892140083,16.003996546380222,4,237.63700604299083,,
matplotlib__matplotlib-23412,matplotlib/matplotlib,resolved,implementation,Submitted,,True,401.6152665549889,380078,10963,391041,2683,328192,33,28,5,0,37,3,28,0,28,28,0,271.4979679072276,15.053172466810793,36.003615140449256,5,395.3351258202456,,
matplotlib__matplotlib-23412,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,258.3061082386412,248365,8134,256499,3057,208896,20,19,1,0,29,2,19,0,19,19,0,190.5885913898237,6.003804537001997,4.0006206394173205,1,252.35819876194,,
matplotlib__matplotlib-23412,matplotlib/matplotlib,resolved,revision,Submitted,,True,155.33033023308963,166778,5910,172688,2460,129536,12,12,0,0,15,2,12,0,12,12,0,108.16544806119055,0,0,,148.60396160371602,,
matplotlib__matplotlib-23412,matplotlib/matplotlib,resolved,final_review,PhaseTimeout,unverified,True,89.51623759698123,85048,1713,86761,378,53248,7,6,1,0,10,1,5,0,6,6,0,44.6460039569065,6.431043511722237,0,,,,1
matplotlib__matplotlib-23476,matplotlib/matplotlib,unresolved,analysis,Submitted,,True,273.42181940423325,170653,6636,177289,2970,132864,26,18,8,0,27,2,17,0,18,18,0,153.0316742383875,22.821943428367376,48.00684403022751,8,267.7751363888383,,
matplotlib__matplotlib-23476,matplotlib/matplotlib,unresolved,implementation,Submitted,,True,403.5495790746063,414605,9711,424316,3957,361216,28,28,0,0,41,2,28,0,28,28,0,298.38081162190065,0,0,,397.29314997186884,,
matplotlib__matplotlib-23476,matplotlib/matplotlib,unresolved,review,Submitted,unverified,True,436.3391897967085,411308,20325,431633,7977,334336,22,22,0,0,32,5,22,0,22,22,0,363.8126353863627,0,0,,429.56282969145104,,
matplotlib__matplotlib-23476,matplotlib/matplotlib,unresolved,revision,PhaseTimeout,,True,45.143177008256316,22785,1195,23980,998,512,3,2,0,1,3,0,2,0,2,2,0,24.88958834670484,0,0,,,,
matplotlib__matplotlib-23476,matplotlib/matplotlib,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-24026,matplotlib/matplotlib,resolved,analysis,Submitted,,True,290.5302333822474,164898,6723,171621,2149,126976,27,17,10,0,27,2,17,0,17,17,0,148.6398500604555,32.43362008174881,44.00724265165627,10,283.3241239269264,,
matplotlib__matplotlib-24026,matplotlib/matplotlib,resolved,implementation,Submitted,,True,351.4471038929187,410639,8678,419317,2241,362752,31,29,2,0,29,3,28,0,29,29,0,257.57998750684783,7.378964878153056,8.001534312497824,2,344.6624409179203,,
matplotlib__matplotlib-24026,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,232.42691898113117,154457,6823,161280,2590,118016,15,14,1,0,21,2,14,0,14,14,0,153.14203787827864,1.7474809209816158,4.00065689207986,1,225.440916699823,,
matplotlib__matplotlib-24026,matplotlib/matplotlib,resolved,revision,Submitted,,True,183.69742690725252,230129,7562,237691,1809,183552,13,13,0,0,17,2,10,0,13,13,0,130.987439728342,0,0,,175.35572111513466,,
matplotlib__matplotlib-24026,matplotlib/matplotlib,resolved,final_review,PhaseTimeout,unverified,True,79.6811466771178,44507,2144,46651,368,14080,4,3,1,0,5,1,3,0,3,3,0,46.72483726544306,0.8456543223001063,0,,,,1
matplotlib__matplotlib-24149,matplotlib/matplotlib,resolved,analysis,Submitted,,True,237.62982548912987,135855,6050,141905,834,106240,24,20,4,0,20,0,17,0,20,20,0,152.73095272062346,19.44494606461376,16.002529362216592,4,230.75060859322548,,
matplotlib__matplotlib-24149,matplotlib/matplotlib,resolved,implementation,Submitted,,True,459.3602821123786,422308,17297,439605,11103,357632,25,24,1,0,31,3,24,0,24,24,0,317.10349774872884,29.24813605286181,4.000723258126527,,451.32174431718886,1,
matplotlib__matplotlib-24149,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,258.75124885095283,263964,9340,273304,4037,215040,23,21,2,0,26,2,21,0,21,21,0,178.1885755173862,5.128932874184102,8.001325673889369,2,251.03757312195376,,
matplotlib__matplotlib-24149,matplotlib/matplotlib,resolved,revision,Submitted,,True,179.37418032018468,196727,7085,203812,2909,150784,11,11,0,0,16,2,11,0,11,11,0,112.88191681494936,0,0,,170.2187749366276,,
matplotlib__matplotlib-24149,matplotlib/matplotlib,resolved,final_review,PhaseError,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-24570,matplotlib/matplotlib,unresolved,analysis,Submitted,,True,285.4279637383297,183174,11804,194978,5874,137984,21,16,5,0,22,3,14,0,16,16,0,190.14099731156603,13.437059364747256,36.003107111435384,5,279.7166736549698,,
matplotlib__matplotlib-24570,matplotlib/matplotlib,unresolved,implementation,Submitted,,True,415.95727045601234,448091,15581,463672,6143,380928,26,26,0,0,34,2,23,0,26,26,0,306.810763977468,0,0,,409.80699781980366,,
matplotlib__matplotlib-24570,matplotlib/matplotlib,unresolved,review,Submitted,unverified,True,372.46779718622565,374564,19050,393614,7945,302336,24,21,3,0,26,4,21,0,21,21,0,279.76186781097203,12.590654569212347,12.001929765101522,3,365.6599128409289,,
matplotlib__matplotlib-24570,matplotlib/matplotlib,unresolved,revision,PhaseTimeout,,True,91.42406990611926,64657,2061,66718,517,36352,10,5,5,0,6,1,4,0,5,5,0,37.03386782808229,19.036345833912492,16.002760622650385,4,,,1
matplotlib__matplotlib-24570,matplotlib/matplotlib,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-24627,matplotlib/matplotlib,resolved,analysis,Submitted,,True,397.7863141600974,261343,9544,270887,1307,217600,31,28,3,0,28,0,24,0,28,28,0,300.45072728255764,32.722090353723615,12.002968369051814,2,391.532840159256,1,
matplotlib__matplotlib-24627,matplotlib/matplotlib,resolved,implementation,Submitted,,True,513.652228333056,573209,15457,588666,9466,500224,39,31,8,0,44,2,29,0,31,31,0,311.33204280398786,42.257159889210016,36.00559369986877,8,505.62671629106626,,
matplotlib__matplotlib-24627,matplotlib/matplotlib,resolved,review,PhaseTimeout,unverified,True,252.5307684559375,129189,7907,137096,4773,97280,22,13,9,0,16,1,11,0,13,13,0,122.30863972520456,15.699362680315971,40.005815184209496,9,,,
matplotlib__matplotlib-24627,matplotlib/matplotlib,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-24627,matplotlib/matplotlib,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-24637,matplotlib/matplotlib,resolved,analysis,Submitted,,True,250.507644074969,235681,7729,243410,1138,201216,28,26,2,0,32,0,25,0,26,26,0,179.95225099334493,7.1184055670164526,8.001353170722723,2,244.22547346400097,,
matplotlib__matplotlib-24637,matplotlib/matplotlib,resolved,implementation,Submitted,,True,449.19934450788423,405048,8973,414021,2935,347136,45,30,15,0,42,3,26,0,30,30,0,252.36917672725394,48.771428388077766,64.00963793927804,15,442.1262125810608,,
matplotlib__matplotlib-24637,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,368.3393773236312,401070,17010,418080,6835,336896,31,26,5,0,31,6,26,0,26,26,0,266.1872731959447,11.566425180993974,20.00357641885057,5,361.3359568230808,,
matplotlib__matplotlib-24637,matplotlib/matplotlib,resolved,revision,Submitted,,True,87.94182281475514,63996,3085,67081,501,39936,9,6,3,0,6,2,6,0,6,6,0,47.224712810479105,9.652576087974012,12.001746880821884,3,81.78447058005258,,
matplotlib__matplotlib-24637,matplotlib/matplotlib,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-24870,matplotlib/matplotlib,unresolved,analysis,Submitted,,True,227.04377960786223,201667,5600,207267,1789,164096,31,22,9,0,28,2,16,0,22,22,0,127.06837011454627,15.176518679130822,36.00692741572857,9,221.20845054509118,,
matplotlib__matplotlib-24870,matplotlib/matplotlib,unresolved,implementation,Submitted,,True,424.689297480043,474423,15139,489562,5796,410880,33,27,6,0,37,2,27,0,27,27,0,280.1434268774465,27.49164844211191,24.007249463815242,6,417.2060940428637,,
matplotlib__matplotlib-24870,matplotlib/matplotlib,unresolved,review,Submitted,unverified,True,402.3294436461292,474497,23741,498238,11470,393472,29,25,4,0,32,7,25,0,25,25,0,279.59796176245436,7.605899934656918,20.003883315250278,4,395.5420998199843,,
matplotlib__matplotlib-24870,matplotlib/matplotlib,unresolved,revision,Submitted,,True,105.42481557792053,92202,3725,95927,589,60416,11,7,4,0,11,2,6,0,7,7,0,53.32666980661452,6.463197474833578,16.002963562961668,4,99.1597092919983,,
matplotlib__matplotlib-24870,matplotlib/matplotlib,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-25122,matplotlib/matplotlib,resolved,analysis,Submitted,,True,272.8028721078299,342340,11454,353794,4517,287488,24,22,2,0,30,2,20,0,22,22,0,186.49252681154758,4.6880847360007465,8.001290635205805,2,266.4889978817664,,
matplotlib__matplotlib-25122,matplotlib/matplotlib,resolved,implementation,Submitted,,True,283.65073673427105,350568,15593,366161,4253,291584,22,22,0,0,23,2,22,0,22,22,0,214.7917154384777,0,0,,276.60764254257083,,
matplotlib__matplotlib-25122,matplotlib/matplotlib,resolved,review,Submitted,approve,True,251.58942243503407,120988,11734,132722,4372,84736,19,14,5,0,15,3,14,0,14,14,0,167.06249829288572,6.934279266744852,24.00314242579043,5,245.10651917895302,,
matplotlib__matplotlib-25122,matplotlib/matplotlib,resolved,revision,SkippedApproved,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-25122,matplotlib/matplotlib,resolved,final_review,SkippedApproved,approve,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-25311,matplotlib/matplotlib,resolved,analysis,Submitted,,True,281.2282090568915,199039,8995,208034,2639,163328,32,21,11,0,35,3,21,0,21,21,0,155.5737863634713,13.080525782890618,48.00711867772043,11,275.6134144910611,,
matplotlib__matplotlib-25311,matplotlib/matplotlib,resolved,implementation,Submitted,,True,420.78886524029076,325216,17948,343164,8672,265216,29,20,9,0,31,3,20,0,20,20,0,269.3698042114265,10.706548858433962,52.006959598045796,9,414.52026347396895,,
matplotlib__matplotlib-25311,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,379.45870969677344,382642,21190,403832,10524,320000,23,22,1,0,34,4,22,0,22,22,0,266.7650875207037,1.3764737308956683,4.0010394412092865,1,371.9092698688619,,
matplotlib__matplotlib-25311,matplotlib/matplotlib,resolved,revision,PhaseTimeout,,True,74.31441004015505,50516,2890,53406,859,22528,5,4,1,0,5,1,4,0,4,4,0,41.15227534947917,15.204399921000004,0,,,,1
matplotlib__matplotlib-25311,matplotlib/matplotlib,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-25332,matplotlib/matplotlib,resolved,analysis,Submitted,,True,259.97040512692183,100739,4068,104807,1250,79360,33,19,14,0,19,2,14,0,19,19,0,101.18657596223056,28.156266544014215,92.0094931749627,14,254.24232454784214,,
matplotlib__matplotlib-25332,matplotlib/matplotlib,resolved,implementation,Submitted,,True,535.4313390785828,570197,24791,594988,16563,491520,39,31,8,0,41,2,28,0,31,31,0,317.17891151085496,14.002684908453375,48.0050683808513,8,529.1560453521088,,
matplotlib__matplotlib-25332,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,199.32045838516206,106585,8439,115024,4694,70912,13,11,2,0,19,2,11,0,11,11,0,106.38310607569292,2.4866975978948176,8.001383035909384,2,192.0380334299989,,
matplotlib__matplotlib-25332,matplotlib/matplotlib,resolved,revision,PhaseTimeout,,True,160.4060864537023,178805,6490,185295,2097,138240,12,12,0,0,15,2,11,0,12,12,0,114.06740552699193,0,0,,150.75464120786637,,
matplotlib__matplotlib-25332,matplotlib/matplotlib,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-25775,matplotlib/matplotlib,resolved,analysis,Submitted,,True,241.28343142289668,231761,6510,238271,2537,182784,25,17,8,0,34,2,17,0,17,17,0,118.72269337950274,12.040190699044615,48.00686754100025,8,234.89865188486874,,
matplotlib__matplotlib-25775,matplotlib/matplotlib,resolved,implementation,Submitted,,True,558.6161113739945,852498,19144,871642,8765,765696,55,39,16,0,62,2,38,0,39,39,0,310.0201450022869,27.990012084133923,112.01161004183814,16,551.6342578860931,,
matplotlib__matplotlib-25775,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,312.74763107765466,349786,8786,358572,3644,304128,39,26,13,0,26,2,23,0,26,26,0,167.34276667935774,17.07287845388055,68.01085927616805,13,305.77293473389,,
matplotlib__matplotlib-25775,matplotlib/matplotlib,resolved,revision,PhaseTimeout,,True,47.26646550698206,19214,1212,20426,411,9216,3,2,1,0,3,0,2,0,2,2,0,20.87943431502208,10.924324586056173,0,,,,1
matplotlib__matplotlib-25775,matplotlib/matplotlib,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-25960,matplotlib/matplotlib,resolved,analysis,Submitted,,True,244.08699284074828,159038,5703,164741,1999,120320,30,15,15,0,22,2,15,0,15,15,0,104.37404111865908,27.80381345236674,68.00996759394184,15,237.80576572660357,,
matplotlib__matplotlib-25960,matplotlib/matplotlib,resolved,implementation,Submitted,,True,683.9431261210702,1303650,35199,1338849,22107,1176832,59,42,17,0,55,3,39,0,42,42,0,428.82985899131745,38.52410617982969,84.0128697026521,17,676.7183247650973,,
matplotlib__matplotlib-25960,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,216.11443852819502,169649,12348,181997,4351,125696,14,14,0,0,19,2,14,0,14,14,0,154.97001614561304,0,0,,208.82889481121674,,
matplotlib__matplotlib-25960,matplotlib/matplotlib,resolved,revision,PhaseTimeout,,True,17.190389812923968,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.857999519910663,0,,,,1
matplotlib__matplotlib-25960,matplotlib/matplotlib,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
matplotlib__matplotlib-26113,matplotlib/matplotlib,resolved,analysis,Submitted,,True,220.87383914506063,166435,7967,174402,3701,131072,27,15,12,0,22,3,14,0,15,15,0,95.39472078811377,15.207377623301,60.00955877453089,12,214.4043964263983,,
matplotlib__matplotlib-26113,matplotlib/matplotlib,resolved,implementation,Submitted,,True,301.16512641264126,258170,7430,265600,2250,217856,37,20,17,0,20,2,17,0,20,20,0,140.74714208533987,25.984393761027604,80.01435738848522,17,294.45876092882827,,
matplotlib__matplotlib-26113,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,230.6649744519964,175465,8085,183550,3569,131840,23,13,10,0,19,1,13,0,13,13,0,106.3232334968634,17.738517510704696,56.01068527577445,10,224.05601513478905,,
matplotlib__matplotlib-26113,matplotlib/matplotlib,resolved,revision,Submitted,,True,117.67631408711895,121310,6108,127418,2459,83712,11,8,3,0,10,2,8,0,8,8,0,74.05395940039307,2.699161869008094,12.002542128786445,3,110.83774269511923,,
matplotlib__matplotlib-26113,matplotlib/matplotlib,resolved,final_review,Submitted,unverified,True,189.57423242693767,281065,10396,291461,3768,223488,14,14,0,0,17,4,14,0,14,14,0,131.48862087121233,0,0,,181.35070212371647,,
matplotlib__matplotlib-26208,matplotlib/matplotlib,unresolved,analysis,Submitted,,True,246.33199907606468,211163,7203,218366,2708,168448,30,20,10,0,30,2,20,0,20,20,0,134.51581465173513,8.701611108146608,44.015289953909814,10,240.06426289118826,,
matplotlib__matplotlib-26208,matplotlib/matplotlib,unresolved,implementation,Submitted,,True,712.2210632157512,657888,16296,674184,10218,582144,48,34,14,0,45,2,30,0,34,34,0,269.72033282835037,25.143736397847533,76.00870802346617,14,705.3865426750854,,
matplotlib__matplotlib-26208,matplotlib/matplotlib,unresolved,review,Submitted,unverified,True,187.40175474295393,143481,8496,151977,4856,107520,14,14,0,0,21,2,13,0,14,14,0,114.9673628443852,0,0,,180.3283993373625,,
matplotlib__matplotlib-26208,matplotlib/matplotlib,unresolved,revision,PhaseTimeout,,True,13.169768631923944,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.993380067870021,0,,,,1
matplotlib__matplotlib-26208,matplotlib/matplotlib,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
