instance_id,repo,batch_id,attempt,artifact_dir,selected,interrupted,cost_group,outcome,started,finished,elapsed_seconds,generation_status,patch_chars,generation_trace_seconds,generation_network_none,evaluation_network_none,detailed_eval_report,patch_applied,hard_budget_error,residual_seconds,infra_failure,infra_failure_reason,tests_status_available,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,patch_sha256,implementation_patch_available,final_equals_implementation,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,finish_tool_calls,error_RateLimitError,all_roles_completed,error_Timeout,finish_stop,error_BadGatewayError,harness_logged_patch_applied,eval_exception_category,finish_length
instance_internetarchive__openlibrary-9cd47f4dc21e273320d9e30d889c864f8cb20ccf-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-9cd47f4dc21e273320d9e30d889c864f8cb20ccf-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__a1,False,False,superseded_original,empty_patch,2026-09-20T18:58:58.256886+00:00,2026-09-20T19:19:18.384094+00:00,1220.127208,completed_with_role_failures,0,1204.2215043888427,6,0,False,False,True,15.905703611157378,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,32.54852807149291,1060.0272084800526,,47,False,,,,,,
instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91__a1,False,False,superseded_original,empty_patch,2026-09-20T19:19:18.388245+00:00,2026-09-20T19:39:38.503453+00:00,1220.115208,completed_with_role_failures,0,1204.1691029588692,6,0,False,False,True,15.94610504113075,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,31.98265491100028,1120.0263696764596,,48,False,,,,,,
instance_internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19-vfa6ff903cb27f336e17654595dd900fa943dcd91__a1,False,False,superseded_original,empty_patch,2026-09-20T19:39:38.508419+00:00,2026-09-20T19:59:56.632954+00:00,1218.124535,completed_with_role_failures,0,1204.102706962265,6,0,False,False,True,14.02182803773485,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,29.790213976986706,1120.0265683126636,,48,False,,,,,,
instance_internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c-v08d8e8889ec945ab821fb156c04c7d2e2810debb__a1,False,False,superseded_original,empty_patch,2026-09-20T19:59:56.637214+00:00,2026-09-20T20:20:16.763129+00:00,1220.125915,completed_with_role_failures,0,1204.5907392059453,6,0,False,False,True,15.535175794054794,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,39.753385732881725,1060.027757040225,,47,False,,,,,,
instance_internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f-ve8c8d62a2b60610a3c4631f5f23ed866bada9818__a1,False,False,superseded_original,empty_patch,2026-09-20T20:20:16.767521+00:00,2026-09-20T20:40:34.889964+00:00,1218.122443,completed_with_role_failures,0,1204.1197471269406,6,0,False,False,True,14.002695873059338,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,32.88634306471795,1120.0266208052635,,48,False,,,,,,
instance_internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401-ve8c8d62a2b60610a3c4631f5f23ed866bada9818__a1,False,False,superseded_original,empty_patch,2026-09-20T20:40:34.894521+00:00,2026-09-20T21:00:55.018712+00:00,1220.124191,completed_with_role_failures,0,1204.4881715141237,6,0,False,False,True,15.636019485876432,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,38.30083170905709,1060.025769344531,,47,False,,,,,,
instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818__a1,False,False,superseded_original,empty_patch,2026-09-20T21:00:55.026721+00:00,2026-09-20T21:21:15.151470+00:00,1220.124749,completed_with_role_failures,0,1204.1368728321977,6,0,False,False,True,15.98787616780237,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,28.742593250237405,1120.0279791411012,,48,False,,,,,,
instance_internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28-v2c55207218fb8a0138425cbf7d9675272e240b90,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28-v2c55207218fb8a0138425cbf7d9675272e240b90__a1,False,False,superseded_original,empty_patch,2026-09-20T21:21:15.155934+00:00,2026-09-20T21:41:33.271994+00:00,1218.11606,completed_with_role_failures,0,1204.0940687009133,6,0,False,False,True,14.021991299086721,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,26.70026429835707,1120.0261789243668,,48,False,,,,,,
instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__a1,False,False,superseded_original,empty_patch,2026-09-20T21:41:33.276618+00:00,2026-09-20T22:01:53.397117+00:00,1220.120499,completed_with_role_failures,0,1204.545025340747,6,0,False,False,True,15.57547365925302,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,31.941200708970428,1120.03036802914,,48,False,,,,,,
instance_internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c-ve8fc82d8aae8463b752a211156c5b7b59f349237,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c-ve8fc82d8aae8463b752a211156c5b7b59f349237__a1,False,False,superseded_original,empty_patch,2026-09-20T22:01:53.401808+00:00,2026-09-20T22:22:13.524013+00:00,1220.122205,completed_with_role_failures,0,1204.14113951521,6,0,False,False,True,15.981065484789951,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,26.40874043153599,1060.0283388523385,,47,False,,,,,,
instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91__a1,False,False,superseded_original,empty_patch,2026-09-20T22:22:13.528644+00:00,2026-09-20T22:42:31.645004+00:00,1218.11636,completed_with_role_failures,0,1204.0504617081024,6,0,False,False,True,14.06589829189761,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,26.143915152642876,1120.0255742901936,,48,False,,,,,,
instance_internetarchive__openlibrary-e1e502986a3b003899a8347ac8a7ff7b08cbfc39-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-e1e502986a3b003899a8347ac8a7ff7b08cbfc39-v08d8e8889ec945ab821fb156c04c7d2e2810debb__a1,False,False,superseded_original,empty_patch,2026-09-20T22:42:31.649812+00:00,2026-09-20T23:02:51.772951+00:00,1220.123139,completed_with_role_failures,0,1204.2452410026453,6,0,False,False,True,15.877897997354694,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,26.194709745701402,1120.0275989896618,,48,False,,,,,,
instance_internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64-v8717e18970bcdc4e0d2cea3b1527752b21e74866,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64-v8717e18970bcdc4e0d2cea3b1527752b21e74866__a1,False,False,superseded_original,empty_patch,2026-09-20T23:02:51.777743+00:00,2026-09-20T23:23:11.896246+00:00,1220.118503,completed_with_role_failures,0,1204.1085219732486,6,0,False,False,True,16.009981026751348,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,26.288323934655637,1120.0415215184912,,48,False,,,,,,
instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237__a1,False,False,superseded_original,empty_patch,2026-09-20T23:23:11.901158+00:00,2026-09-20T23:43:30.044253+00:00,1218.143095,completed_with_role_failures,0,1204.0336608379148,6,0,False,False,True,14.109434162085108,,,,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,True,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,31.481196018401533,1120.028093191795,,47,False,1,,,,,
instance_internetarchive__openlibrary-f343c08f89c772f7ba6c0246f384b9e6c3dc0add-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-f343c08f89c772f7ba6c0246f384b9e6c3dc0add-v08d8e8889ec945ab821fb156c04c7d2e2810debb__a1,False,False,superseded_original,unresolved,2026-09-20T23:43:30.052530+00:00,2026-09-21T00:04:04.188472+00:00,1234.135942,completed_with_role_failures,582,1189.655628575012,6,1,True,True,True,44.4803134249878,False,,True,0,2,7,0,4456bc0628cc8826274d00d6b039d51809f434c76ff1e2e765d2b671a708b51b,True,False,138287,6710,144997,1829,108288,58,19,39,0,22,4,17,0,19,19,0,106.06952498713508,22.61158002447337,992.0228104195558,19,39,False,,,,,,
instance_internetarchive__openlibrary-f8cc11d9c1575fdba5ac66aee0befca970da8d64-v13642507b4fc1f8d234172bf8129942da2c2ca26,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-f8cc11d9c1575fdba5ac66aee0befca970da8d64-v13642507b4fc1f8d234172bf8129942da2c2ca26__a1,True,False,selected,unresolved,2026-09-21T00:04:04.196559+00:00,2026-09-21T00:22:12.336468+00:00,1088.139909,completed,5693,1050.2733860169537,6,1,True,True,False,37.86652298304625,False,,True,0,3,0,0,5b3420d9a13d6299f909327fb0686ef4d417219279d125e43fd091490318659c,True,True,1657139,73398,1730537,38028,1471744,92,76,16,0,107,11,72,0,76,76,0,717.6544782556593,44.93686250643805,112.01175202196464,76,16,True,,,,,,
instance_internetarchive__openlibrary-fdbc0d8f418333c7e575c40b661b582c301ef7ac-v13642507b4fc1f8d234172bf8129942da2c2ca26,internetarchive/openlibrary,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_internetarchive__openlibrary-fdbc0d8f418333c7e575c40b661b582c301ef7ac-v13642507b4fc1f8d234172bf8129942da2c2ca26__a1,True,False,selected,unresolved,2026-09-21T00:22:12.345348+00:00,2026-09-21T00:36:42.448089+00:00,870.102741,completed,953,834.4490344356745,6,1,True,True,False,35.65370656432549,False,,True,0,1,37,0,36395dcac74ebe1f58a88321dcb92498c1bfb263a60b98e68e21c29d0fc2abfa,True,True,1306622,46573,1353195,17842,1149952,103,83,20,0,124,14,81,0,83,83,0,559.4107994856313,33.73121899459511,100.01441727532074,81,20,True,,2,,,,
instance_protonmail__webclients-09fcf0dbdb87fa4f4a27700800ee4a3caed8b413,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-09fcf0dbdb87fa4f4a27700800ee4a3caed8b413__a1,True,False,selected,resolved,2026-09-20T04:21:06.866144+00:00,2026-09-20T04:43:16.992210+00:00,1330.126066,completed_with_role_failures,1912,1210.3229606719688,2,1,True,True,False,119.80310532803128,False,,True,2,0,19,0,f716584ff231ed16429afeaeac8923a4d43755a547701dd1aee421bd9c4bfd82,True,True,647188,14898,662086,7678,536064,92,38,54,0,57,3,38,0,38,38,0,326.8255028957501,166.63723231246695,328.03259876789525,38,53,False,1,,,,,
instance_protonmail__webclients-0d0267c4438cf378bda90bc85eed3a3615871ac4,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-0d0267c4438cf378bda90bc85eed3a3615871ac4__a1,True,False,selected,unresolved,2026-09-20T04:43:16.993358+00:00,2026-09-20T05:04:31.104226+00:00,1274.110868,completed_with_role_failures,6930,1200.5026738420129,4,1,True,True,False,73.6081941579871,False,,True,2,2,1,2,277df96db078e49dc7de6d524fa6bfb5961a014c03c9e565fe8a6650f28482ab,True,True,909774,31675,941449,16214,730112,83,52,31,0,96,6,51,0,52,52,0,542.0660343677737,98.21631905483082,140.02007991448045,52,31,False,,,,,,
instance_protonmail__webclients-0ec14e36ceb01ba45602a563e12352af8171ed39,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-0ec14e36ceb01ba45602a563e12352af8171ed39__a1,True,False,selected,resolved,2026-09-20T05:04:31.105553+00:00,2026-09-20T05:26:19.221799+00:00,1308.116246,completed_with_role_failures,3074,1205.8721624398604,4,1,True,True,False,102.24408356013964,False,,True,4,0,6,0,db25982a29daab39e389cbd586bd6099cd05e020dc1f30f1f8981c255c9debe3,True,True,1358319,52862,1411181,28420,1132544,75,66,9,0,103,8,64,0,66,66,0,728.6093597174622,29.957421666011214,32.005786711815745,66,9,False,,,,,,
instance_protonmail__webclients-1501eb765873b2884b6f1944fd242ecfc9d6b103,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-1501eb765873b2884b6f1944fd242ecfc9d6b103__a1,True,False,selected,resolved,2026-09-20T05:26:19.223200+00:00,2026-09-20T05:47:05.334284+00:00,1246.111084,completed_with_role_failures,7480,1204.5338290031068,4,1,True,True,False,41.57725499689309,False,,True,10,0,0,0,80d57d2e021badeefad90efd257eea098667524fe132a32cf7e717939ff6f079,True,True,915159,38913,954072,14567,723456,83,60,23,0,104,8,56,0,60,60,0,638.5330345155671,100.32274329243228,124.01428539631888,60,22,False,1,,,,,
instance_protonmail__webclients-2c3559cad02d1090985dba7e8eb5a129144d9811,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-2c3559cad02d1090985dba7e8eb5a129144d9811__a1,True,False,selected,resolved,2026-09-20T05:47:05.335939+00:00,2026-09-20T06:09:55.510418+00:00,1370.174479,completed_with_role_failures,7413,1205.8083514869213,4,1,True,True,False,164.3661275130787,False,,True,9,0,0,0,9490798f3850f9f6cc9ccf1224a9e750f3b37044056f67413abafc5002cdc2f5,True,True,1145203,29862,1175065,9008,985856,69,54,15,0,84,1,52,0,54,54,0,510.9539302899502,30.732641167007387,60.009384889155626,54,14,False,1,,,,,
instance_protonmail__webclients-2dce79ea4451ad88d6bfe94da22e7f2f988efa60,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-2dce79ea4451ad88d6bfe94da22e7f2f988efa60__a1,True,False,selected,unresolved,2026-09-20T06:09:55.512242+00:00,2026-09-20T06:32:29.629809+00:00,1354.117567,completed_with_role_failures,8958,1205.2332380642183,4,1,True,True,False,148.8843289357817,False,,True,5,1,18,0,4ad868db682a8d8a6fcb3ebd2ff2de52e1447cad4140ad83fb9e4c3e49bed4b2,True,True,1833916,33367,1867283,15220,1648128,86,75,11,0,119,8,72,0,75,75,0,916.445538977161,51.00434110267088,44.00754046160728,75,11,False,,,,,,
instance_protonmail__webclients-2f2f6c311c6128fe86976950d3c0c2db07b03921,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-2f2f6c311c6128fe86976950d3c0c2db07b03921__a1,True,False,selected,unresolved,2026-09-20T06:32:29.632282+00:00,2026-09-20T06:54:21.756169+00:00,1312.123887,completed_with_role_failures,14560,1217.0640294612385,4,1,True,True,False,95.05985753876143,False,,True,0,5,0,0,00a9cc69a80c3d439786d799f3be6109dd8127e1820ce80444aab42c8c96650f,True,True,1102377,27995,1130372,11337,946432,52,45,7,0,83,6,43,0,45,45,0,708.3041133959778,47.66244326811284,28.00473001319915,45,7,False,,,,,,
instance_protonmail__webclients-3a6790f480309130b5d6332dce6c9d5ccca13ee3,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-3a6790f480309130b5d6332dce6c9d5ccca13ee3__a1,True,False,selected,resolved,2026-09-20T06:54:21.758276+00:00,2026-09-20T07:16:59.881225+00:00,1358.122949,completed_with_role_failures,1098,1205.6126469909213,4,1,True,True,False,152.5103020090787,False,,True,1,0,5,0,2ce82962e45abd74b01b4f2bf54dd431ddd64ffa8aa72092c5dcff6d8322f197,True,True,514588,18121,532709,6157,423936,48,46,2,0,66,5,42,0,46,46,0,655.5296835592017,31.73272497812286,4.0006296946667135,46,1,False,1,,,,,
instance_protonmail__webclients-3f22e2172cbdfd7b9abb2b1d8fd80c16d38b4bbe,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-3f22e2172cbdfd7b9abb2b1d8fd80c16d38b4bbe__a1,True,False,selected,unresolved,2026-09-20T07:16:59.884552+00:00,2026-09-20T07:38:38.012187+00:00,1298.127635,completed_with_role_failures,10230,1206.1443585101515,4,1,True,True,False,91.98327648984855,False,,True,0,5,0,0,050deb4317cc36709abd64dd046e12ba5fdcd07f60de48a35d9e898f4f66e055,True,True,703843,20227,724070,7875,621824,49,37,11,1,60,6,35,0,37,37,0,653.3091414300725,163.18066770909354,48.00714981555939,37,11,False,,,,,,
instance_protonmail__webclients-428cd033fede5fd6ae9dbc7ab634e010b10e4209,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-428cd033fede5fd6ae9dbc7ab634e010b10e4209__a1,True,False,selected,unresolved,2026-09-20T07:38:38.014689+00:00,2026-09-20T08:00:06.131322+00:00,1288.116633,completed_with_role_failures,6356,1205.9058202542365,4,1,True,True,False,82.21081274576363,False,,True,0,7,0,0,7fcbb9935353128e4e0ba467304b979545364a9fea0d7841d9e51e222592d044,True,True,1462613,43179,1505792,25517,1333504,59,57,2,0,90,5,50,0,57,57,0,938.7512025162578,19.449527642689645,8.001341277267784,57,2,False,,,,,,
instance_protonmail__webclients-4817fe14e1356789c90165c2a53f6a043c2c5f83,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-4817fe14e1356789c90165c2a53f6a043c2c5f83__a1,True,False,selected,unresolved,2026-09-20T08:00:06.133773+00:00,2026-09-20T08:23:20.276414+00:00,1394.142641,completed_with_role_failures,22864,1207.1257261424325,2,1,True,True,False,187.01691485756737,False,,True,0,42,16,1,69b0d6dd87646183616105b9976a3cfa276a40657ef1ccaf08900f6c8cb43213,True,True,1099081,19664,1118745,6538,1010688,56,50,6,0,80,2,45,0,50,50,0,715.8781246934086,40.37576951133087,20.003386809956282,50,5,False,1,,,,,
instance_protonmail__webclients-4feccbc9990980aee26ea29035f8f931d6089895,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-4feccbc9990980aee26ea29035f8f931d6089895__a1,True,False,selected,resolved,2026-09-20T08:23:20.278316+00:00,2026-09-20T08:44:46.397888+00:00,1286.119572,completed_with_role_failures,8759,1198.9772653090768,4,1,True,True,False,87.1423066909233,False,,True,1,0,2,0,58eaab95d2edb845793683d973e79df28401ec2c5f883e724f61801fd19f0613,True,True,671565,37682,709247,21934,583936,52,44,8,0,66,6,37,0,44,44,0,832.956392117776,70.92505373619497,36.00554374977946,44,8,False,,,,,,
instance_protonmail__webclients-51742625834d3bd0d10fe0c7e76b8739a59c6b9f,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-51742625834d3bd0d10fe0c7e76b8739a59c6b9f__a1,True,False,selected,unresolved,2026-09-20T08:44:46.400011+00:00,2026-09-20T09:07:22.529139+00:00,1356.129128,completed_with_role_failures,5645,1205.7449944838881,4,1,True,True,False,150.3841335161119,False,,True,4,4,11,0,9bc6540a2aee8b145ae234e88004715968f418e2830d2e7ec1eda5bb2f804b1a,True,True,1116693,42903,1159596,29254,1013504,51,48,3,0,75,6,44,0,48,48,0,896.918083538767,28.300805650185794,8.00145820248872,48,2,False,1,,,,,
instance_protonmail__webclients-5f0745dd6993bb1430a951c62a49807c6635cd77,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-5f0745dd6993bb1430a951c62a49807c6635cd77__a1,True,False,selected,unresolved,2026-09-20T09:07:22.531221+00:00,2026-09-20T09:29:54.664408+00:00,1352.133187,completed_with_role_failures,15574,1214.009555162862,4,1,True,True,False,138.12363183713796,False,,True,1,2,0,0,a606439a7c9cee0386e56c960dfd2da6742c1f9e02ce9a778705275b6f9b3ad7,True,True,1251569,27700,1279269,12601,1158400,49,48,1,0,87,5,44,0,48,48,0,1074.2315346882679,12.958537396974862,4.000679751858115,48,1,False,,,,,,
instance_protonmail__webclients-6e1873b06df6529a469599aa1d69d3b18f7d9d37,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-6e1873b06df6529a469599aa1d69d3b18f7d9d37__a1,True,False,selected,unresolved,2026-09-20T09:29:54.667222+00:00,2026-09-20T09:53:46.807336+00:00,1432.140114,completed_with_role_failures,33950,1205.5242781750858,2,1,True,False,False,226.61583582491426,False,,False,,,,,a6bad3c7f26a2483e7b122b98ecfaec33cc5f3e462415f5501c96593c6971dbb,True,True,1103495,28647,1132142,15940,985344,47,44,3,0,68,3,37,0,44,44,0,1035.322909772396,84.55409322772175,8.001421324443072,44,2,False,1,,,True,no_parsed_test_results,
instance_protonmail__webclients-6f8916fbadf1d1f4a26640f53b5cf7f55e8bedb7,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,mini_pro_full_20260920_domains_v2/instances/mini_pro_full_20260920_domains_v2__instance_protonmail__webclients-6f8916fbadf1d1f4a26640f53b5cf7f55e8bedb7__a1,True,False,selected,resolved,2026-09-20T09:53:46.809637+00:00,2026-09-20T10:16:34.935335+00:00,1368.125698,completed_with_role_failures,1232,1209.1390900900587,4,1,True,True,False,158.9866079099413,False,,True,3,0,3,0,f230b0c18d4304bf6f824a7f71503a875dd56d6f15bfa2bd83b622ab0be6a838,True,True,236878,11354,248232,5023,191232,38,25,13,0,37,4,23,0,25,25,0,383.2393795591779,254.5764804687351,56.00965651543811,25,11,False,,,2,,,
