instance_id,repo,original_outcome,selected_batch,selected_attempt,selected_artifact_dir,final_outcome,replacement,selection_reason
instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,2,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86__a2,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-c1f2df47538b884a43320f53e787197793b105e8-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-c1f2df47538b884a43320f53e787197793b105e8-v906c969b551b346ef54a2c0b41e04f632b7b73c2__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-c616e54a6e23fa5616a1d56d243f69576164ef9b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-c616e54a6e23fa5616a1d56d243f69576164ef9b-v1055803c3a812189a1133297f7f5468579283f86__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-d33bedc48fdd933b5abd65a77c081876298e2f07-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-d33bedc48fdd933b5abd65a77c081876298e2f07-v0f01c69f1e2528b935359cfe578530722bca2c59__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-d6d2251929c84c3aa883bad7db0f19cc9ff0339e-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-d6d2251929c84c3aa883bad7db0f19cc9ff0339e-v30a923fb5c164d6cd18280c02422f75e611e8fb2__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8-v1055803c3a812189a1133297f7f5468579283f86__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263-v1055803c3a812189a1133297f7f5468579283f86__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_ansible__ansible-e40889e7112ae00a21a2c74312b330e67a766cc0-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,unresolved,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-e40889e7112ae00a21a2c74312b330e67a766cc0-v1055803c3a812189a1133297f7f5468579283f86__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-af7a0be46d15f0b63f16a868d13f3b48a838e7ce,flipt-io/flipt,unresolved,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-af7a0be46d15f0b63f16a868d13f3b48a838e7ce__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-b2170346dc37cf42fda1386cd630f24821ad2ac5,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b2170346dc37cf42fda1386cd630f24821ad2ac5__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-b22f5f02e40b225b6b93fff472914973422e97c6,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b22f5f02e40b225b6b93fff472914973422e97c6__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-b2cd6a6dd73ca91b519015fd5924fde8d17f3f06,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b2cd6a6dd73ca91b519015fd5924fde8d17f3f06__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-b3cd920bbb25e01fdb2dab66a5a913363bc62f6c,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b3cd920bbb25e01fdb2dab66a5a913363bc62f6c__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-b433bd05ce405837804693bebd5f4b88d87133c8,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b433bd05ce405837804693bebd5f4b88d87133c8__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-c12967bc73fdf02054cf3ef8498c05e25f0a18c0,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-c12967bc73fdf02054cf3ef8498c05e25f0a18c0__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-c154dd1a3590954dfd3b901555fc6267f646a289,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-c154dd1a3590954dfd3b901555fc6267f646a289__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-c1fd7a81ef9f23e742501bfb26d914eb683262aa,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-c1fd7a81ef9f23e742501bfb26d914eb683262aa__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-c6a7b1fd933e763b1675281b30077e161fa115a1,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-c6a7b1fd933e763b1675281b30077e161fa115a1__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-cd18e54a0371fa222304742c6312e9ac37ea86c1,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-cd18e54a0371fa222304742c6312e9ac37ea86c1__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,2,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b__a2,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-e594593dae52badf80ffd27878d2275c7f0b20e9,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-e594593dae52badf80ffd27878d2275c7f0b20e9__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-e91615cf07966da41756017a7d571f9fc0fdbe80,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-e91615cf07966da41756017a7d571f9fc0fdbe80__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,flipt-io/flipt,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-7c8dc180281491ccaa1b4b43518506323750d1e4-v298a7a812ceed28c4c18355a091f1b268fe56d86,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-7c8dc180281491ccaa1b4b43518506323750d1e4-v298a7a812ceed28c4c18355a091f1b268fe56d86__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-7edd1ef09d91fe0b435707633c5cc9af41dedddf-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-7edd1ef09d91fe0b435707633c5cc9af41dedddf-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-7f6b722a10f822171501d027cad60afe53337732-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-7f6b722a10f822171501d027cad60afe53337732-ve8c8d62a2b60610a3c4631f5f23ed866bada9818__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-89e4b4431fe7506c365a6f6eb6f6d048d04c044c-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-89e4b4431fe7506c365a6f6eb6f6d048d04c044c-v08d8e8889ec945ab821fb156c04c7d2e2810debb__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-8a5a63af6e0be406aa6c8c9b6d5f28b2f1b6af5a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-8a5a63af6e0be406aa6c8c9b6d5f28b2f1b6af5a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-8a9d9d323dfcf2a5b4f38d70b1108b030b20ebf3-v13642507b4fc1f8d234172bf8129942da2c2ca26,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-8a9d9d323dfcf2a5b4f38d70b1108b030b20ebf3-v13642507b4fc1f8d234172bf8129942da2c2ca26__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076-vbee42ad1b72fb23c6a1c874868a720b370983ed2,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076-vbee42ad1b72fb23c6a1c874868a720b370983ed2__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-9bdfd29fac883e77dcbc4208cab28c06fd963ab2-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-9bdfd29fac883e77dcbc4208cab28c06fd963ab2-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-9c392b60e2c6fa1d68cb68084b4b4ff04d0cb35c-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-9c392b60e2c6fa1d68cb68084b4b4ff04d0cb35c-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-9cd47f4dc21e273320d9e30d889c864f8cb20ccf-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-9cd47f4dc21e273320d9e30d889c864f8cb20ccf-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,2,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19-vfa6ff903cb27f336e17654595dd900fa943dcd91__a2,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c-v08d8e8889ec945ab821fb156c04c7d2e2810debb__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f-ve8c8d62a2b60610a3c4631f5f23ed866bada9818__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401-ve8c8d62a2b60610a3c4631f5f23ed866bada9818__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28-v2c55207218fb8a0138425cbf7d9675272e240b90,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28-v2c55207218fb8a0138425cbf7d9675272e240b90__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
