instance_id,repo,batch_id,attempt,selected,interrupted,outcome,phase,phase_started,exit_status,verdict,observed_phase_seconds,mini_version,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,error_RateLimitError,finish_tool_calls,error_Timeout,finish_stop,error_BadGatewayError,finish_length
instance_protonmail__webclients-7e54526774e577c0ebb58ced7ba8bef349a69fec,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,True,PhaseTimeout,,12.81954667204991,2.4.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.688580859918147,0,,,1,,,
instance_protonmail__webclients-7e54526774e577c0ebb58ced7ba8bef349a69fec,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,299.4550751647912,2.4.6,117840,6998,124838,2750,92928,16,11,5,0,18,2,11,0,11,11,0,113.20996273588389,25.6013815687038,20.00355194415897,5,11,,,,
instance_protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,852.75727305701,2.4.6,846182,20387,866569,10662,795392,53,35,18,0,51,2,31,0,35,35,0,401.60866646887735,93.02968056173995,72.01215935591608,18,35,,,,
instance_protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,False,PhaseError,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-815695401137dac2975400fc610149a16db8214b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,288.86282631522045,2.4.6,204855,7546,212401,3093,180224,24,17,7,0,28,2,15,0,17,17,0,160.15837599430233,35.75832797726616,32.007578163873404,7,17,,,,
instance_protonmail__webclients-815695401137dac2975400fc610149a16db8214b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,490.93212331831455,2.4.6,453380,11360,464740,4591,418304,39,26,13,0,34,2,24,0,26,26,0,238.6123193805106,61.67982338834554,72.00865044211969,13,26,,,,
instance_protonmail__webclients-815695401137dac2975400fc610149a16db8214b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,Submitted,unverified,312.08682551281527,2.4.6,238580,7090,245670,2093,209664,27,16,11,0,28,2,16,0,16,16,0,175.18138642888516,39.181281559634954,44.0069721150212,11,16,,,,
instance_protonmail__webclients-815695401137dac2975400fc610149a16db8214b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,True,PhaseTimeout,,63.24390744417906,2.4.6,33676,820,34496,201,20992,4,3,1,0,5,1,3,0,3,3,0,37.016089036595076,5.6380868391133845,0,,3,1,,,
instance_protonmail__webclients-815695401137dac2975400fc610149a16db8214b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-863d524b5717b9d33ce08a0f0535e3fd8e8d1ed8,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,338.8851380897686,2.4.6,151683,4992,156675,1455,126208,24,15,9,0,27,2,14,0,15,15,0,129.87900611991063,42.13776644319296,40.00615843432024,9,15,,,,
instance_protonmail__webclients-863d524b5717b9d33ce08a0f0535e3fd8e8d1ed8,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,716.1192123969086,2.4.6,652748,21418,674166,14832,599296,32,25,7,0,40,2,24,0,25,25,0,378.0251296069473,33.89031794387847,28.007851388771087,7,25,,,,
instance_protonmail__webclients-863d524b5717b9d33ce08a0f0535e3fd8e8d1ed8,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,PhaseTimeout,unverified,103.65658090915531,2.4.6,11301,463,11764,63,6144,6,3,3,0,5,0,3,0,3,3,0,15.800363568589091,5.621934722177684,8.001342139672488,2,3,1,,,
instance_protonmail__webclients-863d524b5717b9d33ce08a0f0535e3fd8e8d1ed8,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-863d524b5717b9d33ce08a0f0535e3fd8e8d1ed8,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-8afd9ce04c8dde9e150e1c2b50d32e7ee2efa3e7,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,205.56611910881475,2.4.6,93428,5782,99210,2381,74752,21,11,10,0,26,2,11,0,11,11,0,94.96434668917209,28.32744907727465,44.00671438733116,10,11,,,,
instance_protonmail__webclients-8afd9ce04c8dde9e150e1c2b50d32e7ee2efa3e7,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,576.108499456197,2.4.6,458249,17289,475538,7885,417792,37,24,13,0,36,3,20,0,24,24,0,279.90130933048204,91.08578100940213,52.008780278265476,11,24,,,2,
instance_protonmail__webclients-8afd9ce04c8dde9e150e1c2b50d32e7ee2efa3e7,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,True,Submitted,unverified,345.3427499057725,2.4.6,396016,15149,411165,9056,350464,31,22,9,0,32,3,18,0,22,22,0,223.83725533261895,41.67498834617436,40.00619206856936,9,22,,,,
instance_protonmail__webclients-8afd9ce04c8dde9e150e1c2b50d32e7ee2efa3e7,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,True,PhaseTimeout,,15.886475518345833,2.4.6,8690,137,8827,50,0,2,1,1,0,1,0,1,0,1,1,0,6.034014981705695,0.7455248082987964,0,,1,1,,,
instance_protonmail__webclients-8afd9ce04c8dde9e150e1c2b50d32e7ee2efa3e7,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,387.9757819240913,2.4.6,176665,6744,183409,2037,150528,25,16,9,0,28,3,15,0,16,16,0,144.70181460259482,26.691647715866566,40.0068151880987,9,16,,,,
instance_protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,778.9700892479159,2.4.6,206710,9416,216126,4868,178432,26,15,11,0,21,2,14,0,15,15,0,180.2264910391532,180.2865271102637,256.0070767435245,9,15,,,2,
instance_protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,False,PhaseError,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-944adbfe06644be0789f59b78395bdd8567d8547,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,197.79235931299627,2.4.6,97174,5809,102983,2778,79360,19,11,8,0,20,2,10,0,11,11,0,90.59518459998071,44.11511654499918,40.005140426103026,8,11,,,,
instance_protonmail__webclients-944adbfe06644be0789f59b78395bdd8567d8547,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,444.128978532739,2.4.6,299085,11165,310250,5903,266240,33,20,13,0,27,2,20,0,20,20,0,196.3598145241849,52.685029219836,100.00845205690712,13,20,,,,
instance_protonmail__webclients-944adbfe06644be0789f59b78395bdd8567d8547,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,Submitted,unverified,257.95968129998073,2.4.6,218556,10228,228784,4943,190720,20,16,4,0,23,2,16,0,16,16,0,171.33413167390972,13.928191436454654,16.002941674087197,4,16,,,,
instance_protonmail__webclients-944adbfe06644be0789f59b78395bdd8567d8547,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,True,Submitted,,156.14812196604908,2.4.6,165960,6482,172442,3032,141056,11,9,2,0,12,2,9,0,9,9,0,91.78743660775945,5.982414205092937,8.002394303213805,2,9,,,,
instance_protonmail__webclients-944adbfe06644be0789f59b78395bdd8567d8547,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,True,PhaseTimeout,unverified,68.15736187621951,2.4.6,74222,2088,76310,955,52992,6,4,2,0,5,1,4,0,4,4,0,37.931787540670484,15.683491400908679,4.000753092113882,1,4,1,,,
instance_protonmail__webclients-ae36cb23a1682dcfd69587c1b311ae0227e28f39,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,284.029965124093,2.4.6,175631,6696,182327,2957,151808,22,16,6,0,30,2,14,0,16,16,0,134.99603052530438,17.217076434288174,28.005547462031245,6,16,,,,
instance_protonmail__webclients-ae36cb23a1682dcfd69587c1b311ae0227e28f39,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,540.5609023566358,2.4.6,434025,11131,445156,4713,396032,30,24,6,0,35,2,17,0,24,24,0,259.9629183425568,25.07068840926513,24.003964186646044,6,24,,,,
instance_protonmail__webclients-ae36cb23a1682dcfd69587c1b311ae0227e28f39,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,ReadOnlyViolation,unverified,326.8708663992584,2.4.6,151546,6100,157646,3114,130304,21,13,8,0,19,1,11,0,13,13,0,90.65230781864375,19.203508626203984,32.005134941544384,8,13,,,,
instance_protonmail__webclients-ae36cb23a1682dcfd69587c1b311ae0227e28f39,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-ae36cb23a1682dcfd69587c1b311ae0227e28f39,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-b530a3db50cb33e5064464addbcbef1465856ce6,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,analysis,True,Submitted,,244.00353988585994,2.4.6,78530,4498,83028,1795,55552,14,10,4,0,18,2,9,0,10,10,0,80.90294283535331,9.121668093837798,20.00272346707061,4,10,,,,
instance_protonmail__webclients-b530a3db50cb33e5064464addbcbef1465856ce6,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,implementation,True,Submitted,,538.839603561908,2.4.6,442544,10588,453132,4130,379648,42,28,14,0,36,3,21,0,28,28,0,263.0347509337589,58.565649268683046,60.010400247294456,14,28,,,,
instance_protonmail__webclients-b530a3db50cb33e5064464addbcbef1465856ce6,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,review,True,ReadOnlyViolation,unverified,376.0211906838231,2.4.6,169896,7853,177749,3947,144384,25,15,10,0,24,1,14,0,15,15,0,126.46009883843362,40.46283229952678,36.005633044522256,9,15,1,,,
instance_protonmail__webclients-b530a3db50cb33e5064464addbcbef1465856ce6,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-b530a3db50cb33e5064464addbcbef1465856ce6,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,377.37754034716636,2.4.6,170712,5660,176372,1538,145152,23,16,7,0,26,3,13,0,16,16,0,171.44185161497444,32.68322345381603,32.00512388302013,7,16,,,,
instance_protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,732.958142046351,2.4.6,652181,19803,671984,10951,598784,37,26,11,0,36,2,25,0,26,26,0,354.547667411156,58.63749086484313,44.007730152923614,11,26,,,,
instance_protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,PhaseTimeout,unverified,42.34116914914921,2.4.6,6523,636,7159,69,2048,3,2,1,0,3,1,2,0,2,2,0,17.910141988191754,14.31004448607564,0,,2,1,,,
instance_protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,analysis,True,Submitted,,258.1811861586757,2.4.6,283147,7489,290636,3136,246016,20,19,1,0,35,2,19,0,19,19,0,218.98791839415208,9.91664592595771,4.001597913913429,1,19,,,,
instance_protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,implementation,True,Submitted,,743.1309393998235,2.4.6,577046,15714,592760,6529,526848,28,26,2,0,44,2,24,0,26,26,0,440.23526213364676,22.28075847402215,8.001284786500037,2,26,,,,
instance_protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,review,True,Submitted,unverified,110.35218411311507,2.4.6,68235,4731,72966,1262,51968,12,8,4,0,11,2,8,0,8,8,0,77.23261687532067,6.527737857308239,16.00269063236192,4,8,,,,
instance_protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,revision,True,PhaseTimeout,,34.33430991740897,2.4.6,8247,187,8434,37,0,4,1,3,0,2,0,1,0,1,1,0,6.5989507320337,9.855229292996228,8.001231715083122,2,1,1,,,
instance_protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b,protonmail/webclients,mini_pro_full_20260920_domains_v2,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,311.79702333780006,2.4.6,246370,9840,256210,890,217600,28,24,4,0,28,0,12,0,24,24,0,256.48487773165107,16.168383526150137,16.002642824780196,4,24,,,,
instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,744.5545711168088,2.4.6,1372604,26490,1399094,17388,1298688,45,38,7,0,48,2,34,0,38,38,0,610.2915644855238,34.148183825891465,32.00439933268353,7,38,,,,
instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,Submitted,unverified,105.5227805483155,2.4.6,40711,3210,43921,596,28160,6,6,0,0,9,2,6,0,6,6,0,88.14287987397984,0,0,,6,,,,
instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,analysis,True,Submitted,,244.563031649217,2.4.6,229390,8377,237767,4282,197376,18,17,1,0,29,2,15,0,17,17,0,212.10741559043527,4.303270736709237,4.000649346970022,1,17,,,,
instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,implementation,True,Submitted,,766.6009219209664,2.4.6,1416708,35262,1451970,22378,1300736,41,40,1,0,58,2,33,0,40,40,0,698.2286178860813,5.135358807165176,4.000722930766642,1,40,,,,
instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,review,True,Submitted,unverified,158.8730523060076,2.4.6,80647,3904,84551,595,65024,9,9,0,0,13,2,8,0,9,9,0,140.59441698389128,0,0,,9,,,,
instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,revision,False,PhaseError,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,analysis,True,Submitted,,268.7538870689459,2.4.6,262855,6464,269319,2794,224768,16,15,1,0,26,2,15,0,15,15,0,232.50526491412893,8.065906078089029,4.000925113912672,1,15,,,,
instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,implementation,True,Submitted,,603.3022424401715,2.4.6,885533,17161,902694,8349,829440,35,34,1,0,52,2,31,0,34,34,0,530.6262969239615,8.482250911183655,4.000734498724341,1,34,,,,
instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,review,True,PhaseTimeout,unverified,307.6255591381341,2.4.6,205089,7074,212163,3476,177920,18,16,2,0,21,1,15,0,16,16,0,231.22836115956306,46.71920590661466,4.000716529786587,1,16,1,,,
instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,240.999041846022,2.4.6,141062,5914,146976,2567,102656,14,14,0,0,18,2,11,0,14,14,0,222.01935708057135,0,0,,14,,,,
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,399.23369069071487,2.4.6,404743,17306,422049,10407,330752,18,17,1,0,24,2,17,0,17,17,0,343.14554753387347,24.236436933279037,4.000626457855105,1,17,,,,
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,Submitted,unverified,378.2880152682774,2.4.6,354933,14719,369652,7211,314624,19,19,0,0,26,2,17,0,19,19,0,348.9676275542006,0,0,,19,,,,
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,True,Submitted,,148.24500158196315,2.4.6,140176,4505,144681,1010,111360,9,6,3,0,9,2,6,0,6,6,0,93.36857006279752,27.942734935786575,12.002065350301564,3,6,,,,
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,analysis,True,Submitted,,220.1990654701367,2.4.6,119910,7886,127796,4605,96000,12,12,0,0,20,2,11,0,12,12,0,198.29767659585923,0,0,,12,,,,
instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,implementation,True,Submitted,,474.18239580094814,2.4.6,339103,16691,355794,9760,304640,20,20,0,0,28,2,16,0,20,20,0,434.2250651922077,0,0,,20,,,,
instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,review,True,Submitted,unverified,422.17158844321966,2.4.6,261864,10710,272574,4836,212224,20,19,1,0,24,3,18,0,19,19,0,385.1823251671158,6.976662321016192,4.000695540104061,1,19,,,,
instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,revision,True,PhaseTimeout,,57.49800577899441,2.4.6,8089,331,8420,183,0,2,1,1,0,2,0,1,0,1,1,0,16.053241407033056,31.682803471107036,0,,1,1,,,
instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,analysis,True,Submitted,,260.22330378508195,2.4.6,104056,5985,110041,1936,83200,13,12,1,0,22,2,12,0,12,12,0,207.6930322260596,29.652822385542095,4.000669884029776,,12,,,1,
instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,implementation,True,Submitted,,528.3319529341534,2.4.6,191252,6609,197861,1718,166656,19,18,1,0,21,2,14,0,18,18,0,468.36243257531896,36.801275845151395,4.0007303562015295,1,18,,,,
instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,review,True,Submitted,unverified,308.53823544923216,2.4.6,85697,4937,90634,2055,68608,15,10,5,0,13,2,9,0,10,10,0,206.16217362182215,67.37554615130648,20.003540974576026,4,10,,,1,
